n_universo,k_value,tiempo_(micro_segundos),iteracion,cantidad_valores_en_arreglo
61,10,4,2,100000000
61,11,3,2,100000000
61,12,3,2,100000000
61,13,3,2,100000000
61,14,3,2,100000000
61,15,3,2,100000000
61,16,3,2,100000000
61,17,3,2,100000000
61,18,3,2,100000000
61,19,3,2,100000000
61,20,2,2,100000000
61,21,2,2,100000000
61,22,2,2,100000000
61,23,2,2,100000000
61,24,2,2,100000000
61,25,2,2,100000000
61,26,2,2,100000000
61,27,1,2,100000000
61,28,1,2,100000000
61,29,1,2,100000000
61,30,1,2,100000000
61,1,47,3,100000000
61,2,18,3,100000000
61,3,12,3,100000000
61,4,9,3,100000000
61,5,8,3,100000000
61,6,6,3,100000000
61,7,6,3,100000000
61,8,5,3,100000000
61,9,5,3,100000000
61,10,4,3,100000000
61,11,4,3,100000000
61,12,4,3,100000000
61,13,3,3,100000000
61,14,3,3,100000000
61,15,3,3,100000000
61,16,2,3,100000000
61,17,2,3,100000000
61,18,3,3,100000000
61,19,2,3,100000000
61,20,3,3,100000000
61,21,2,3,100000000
61,22,2,3,100000000
61,23,2,3,100000000
61,24,2,3,100000000
61,25,2,3,100000000
61,26,2,3,100000000
61,27,2,3,100000000
61,28,2,3,100000000
61,29,2,3,100000000
61,30,2,3,100000000
61,1,58,4,100000000
61,2,34,4,100000000
61,3,15,4,100000000
61,4,11,4,100000000
61,5,9,4,100000000
61,6,8,4,100000000
61,7,7,4,100000000
61,8,6,4,100000000
61,9,6,4,100000000
61,10,5,4,100000000
61,11,5,4,100000000
61,12,4,4,100000000
61,13,4,4,100000000
61,14,4,4,100000000
61,15,4,4,100000000
61,16,3,4,100000000
61,17,3,4,100000000
61,18,3,4,100000000
61,19,3,4,100000000
61,20,3,4,100000000
61,21,3,4,100000000
61,22,2,4,100000000
61,23,2,4,100000000
61,24,2,4,100000000
61,25,2,4,100000000
61,26,2,4,100000000
61,27,2,4,100000000
61,28,2,4,100000000
61,29,2,4,100000000
61,30,2,4,100000000
61,1,53,5,100000000
61,2,18,5,100000000
61,3,14,5,100000000
61,4,10,5,100000000
61,5,8,5,100000000
61,6,7,5,100000000
61,7,6,5,100000000
61,8,5,5,100000000
61,9,5,5,100000000
61,10,4,5,100000000
61,11,4,5,100000000
61,12,4,5,100000000
61,13,3,5,100000000
61,14,3,5,100000000
61,15,3,5,100000000
61,16,2,5,100000000
61,17,2,5,100000000
61,18,3,5,100000000
61,19,2,5,100000000
61,20,3,5,100000000
61,21,3,5,100000000
61,22,2,5,100000000
61,23,2,5,100000000
61,24,2,5,100000000
61,25,2,5,100000000
61,26,2,5,100000000
61,27,2,5,100000000
61,28,2,5,100000000
61,29,2,5,100000000
61,30,2,5,100000000
61,1,36,6,100000000
61,2,14,6,100000000
61,3,9,6,100000000
61,4,7,6,100000000
61,5,6,6,100000000
61,6,5,6,100000000
61,7,5,6,100000000
61,8,4,6,100000000
61,9,4,6,100000000
61,10,3,6,100000000
61,11,3,6,100000000
61,12,3,6,100000000
61,13,2,6,100000000
61,14,2,6,100000000
61,15,2,6,100000000
61,16,2,6,100000000
61,17,2,6,100000000
61,18,2,6,100000000
61,19,2,6,100000000
61,20,2,6,100000000
61,21,2,6,100000000
61,22,1,6,100000000
61,23,1,6,100000000
61,24,1,6,100000000
61,25,1,6,100000000
61,26,1,6,100000000
61,27,1,6,100000000
61,28,1,6,100000000
61,29,1,6,100000000
61,30,1,6,100000000
61,1,44,7,100000000
61,2,16,7,100000000
61,3,11,7,100000000
61,4,8,7,100000000
61,5,7,7,100000000
61,6,5,7,100000000
61,7,4,7,100000000
61,8,4,7,100000000
61,9,4,7,100000000
61,10,3,7,100000000
61,11,3,7,100000000
61,12,2,7,100000000
61,13,2,7,100000000
61,14,2,7,100000000
61,15,2,7,100000000
61,16,2,7,100000000
61,17,2,7,100000000
61,18,2,7,100000000
61,19,2,7,100000000
61,20,2,7,100000000
61,21,2,7,100000000
61,22,1,7,100000000
61,23,1,7,100000000
61,24,1,7,100000000
61,25,1,7,100000000
61,26,1,7,100000000
61,27,1,7,100000000
61,28,1,7,100000000
61,29,1,7,100000000
61,30,1,7,100000000
61,1,47,8,100000000
61,2,21,8,100000000
61,3,14,8,100000000
61,4,11,8,100000000
61,5,9,8,100000000
61,6,7,8,100000000
61,7,7,8,100000000
61,8,6,8,100000000
61,9,6,8,100000000
61,10,5,8,100000000
61,11,4,8,100000000
61,12,4,8,100000000
61,13,4,8,100000000
61,14,4,8,100000000
61,15,3,8,100000000
61,16,3,8,100000000
61,17,3,8,100000000
61,18,3,8,100000000
61,19,3,8,100000000
61,20,3,8,100000000
61,21,3,8,100000000
61,22,2,8,100000000
61,23,2,8,100000000
61,24,2,8,100000000
61,25,2,8,100000000
61,26,2,8,100000000
61,27,2,8,100000000
61,28,2,8,100000000
61,29,2,8,100000000
61,30,2,8,100000000
61,1,37,9,100000000
61,2,26,9,100000000
61,3,10,9,100000000
61,4,7,9,100000000
61,5,6,9,100000000
61,6,5,9,100000000
61,7,4,9,100000000
61,8,3,9,100000000
61,9,4,9,100000000
61,10,3,9,100000000
61,11,3,9,100000000
61,12,2,9,100000000
61,13,2,9,100000000
61,14,2,9,100000000
61,15,2,9,100000000
61,16,2,9,100000000
61,17,2,9,100000000
61,18,2,9,100000000
61,19,2,9,100000000
61,20,2,9,100000000
61,21,2,9,100000000
61,22,1,9,100000000
61,23,1,9,100000000
61,24,1,9,100000000
61,25,1,9,100000000
61,26,1,9,100000000
61,27,1,9,100000000
61,28,1,9,100000000
61,29,1,9,100000000
61,30,1,9,100000000
61,1,51,10,100000000
61,2,17,10,100000000
61,3,12,10,100000000
61,4,9,10,100000000
61,5,7,10,100000000
61,6,7,10,100000000
61,7,6,10,100000000
61,8,4,10,100000000
61,9,4,10,100000000
61,10,4,10,100000000
61,11,4,10,100000000
61,12,3,10,100000000
61,13,31,10,100000000
61,14,3,10,100000000
61,15,3,10,100000000
61,16,2,10,100000000
61,17,2,10,100000000
61,18,2,10,100000000
61,19,2,10,100000000
61,20,3,10,100000000
61,21,2,10,100000000
61,22,2,10,100000000
61,23,2,10,100000000
61,24,2,10,100000000
61,25,2,10,100000000
61,26,2,10,100000000
61,27,2,10,100000000
61,28,2,10,100000000
61,29,2,10,100000000
61,30,1,10,100000000
62,1,64,1,100000000
62,2,18,1,100000000
62,3,12,1,100000000
62,4,9,1,100000000
62,5,8,1,100000000
62,6,7,1,100000000
62,7,6,1,100000000
62,8,5,1,100000000
62,9,5,1,100000000
62,10,4,1,100000000
62,11,4,1,100000000
62,12,3,1,100000000
62,13,3,1,100000000
62,14,3,1,100000000
62,15,3,1,100000000
62,16,2,1,100000000
62,17,2,1,100000000
62,18,3,1,100000000
62,19,3,1,100000000
62,20,2,1,100000000
62,21,2,1,100000000
62,22,2,1,100000000
62,23,2,1,100000000
62,24,2,1,100000000
62,25,2,1,100000000
62,26,3,1,100000000
62,27,2,1,100000000
62,28,3,1,100000000
62,29,3,1,100000000
62,30,2,1,100000000
62,1,42,2,100000000
62,2,22,2,100000000
62,3,9,2,100000000
62,4,7,2,100000000
62,5,6,2,100000000
62,6,5,2,100000000
62,7,4,2,100000000
62,8,3,2,100000000
62,9,4,2,100000000
62,10,3,2,100000000
62,11,3,2,100000000
62,12,3,2,100000000
62,13,2,2,100000000
62,14,2,2,100000000
62,15,2,2,100000000
62,16,2,2,100000000
62,17,2,2,100000000
62,18,2,2,100000000
62,19,2,2,100000000
62,20,2,2,100000000
62,21,2,2,100000000
62,22,1,2,100000000
62,23,1,2,100000000
62,24,1,2,100000000
62,25,1,2,100000000
62,26,1,2,100000000
62,27,1,2,100000000
62,28,1,2,100000000
62,29,1,2,100000000
62,30,1,2,100000000
62,1,50,3,100000000
62,2,34,3,100000000
62,3,11,3,100000000
62,4,8,3,100000000
62,5,7,3,100000000
62,6,5,3,100000000
62,7,5,3,100000000
62,8,7,3,100000000
62,9,8,3,100000000
62,10,7,3,100000000
62,11,6,3,100000000
62,12,6,3,100000000
62,13,5,3,100000000
62,14,3,3,100000000
62,15,3,3,100000000
62,16,2,3,100000000
62,17,2,3,100000000
62,18,2,3,100000000
62,19,2,3,100000000
62,20,2,3,100000000
62,21,2,3,100000000
62,22,1,3,100000000
62,23,1,3,100000000
62,24,3,3,100000000
62,25,3,3,100000000
62,26,3,3,100000000
62,27,3,3,100000000
62,28,3,3,100000000
62,29,3,3,100000000
62,30,3,3,100000000
62,1,64,4,100000000
62,2,23,4,100000000
62,3,16,4,100000000
62,4,13,4,100000000
62,5,12,4,100000000
62,6,38,4,100000000
62,7,8,4,100000000
62,8,7,4,100000000
62,9,7,4,100000000
62,10,6,4,100000000
62,11,5,4,100000000
62,12,6,4,100000000
62,13,5,4,100000000
62,14,5,4,100000000
62,15,5,4,100000000
62,16,4,4,100000000
62,17,4,4,100000000
62,18,4,4,100000000
62,19,4,4,100000000
62,20,4,4,100000000
62,21,4,4,100000000
62,22,3,4,100000000
62,23,3,4,100000000
62,24,3,4,100000000
62,25,3,4,100000000
62,26,3,4,100000000
62,27,3,4,100000000
62,28,3,4,100000000
62,29,3,4,100000000
62,30,3,4,100000000
62,1,58,5,100000000
62,2,16,5,100000000
62,3,11,5,100000000
62,4,8,5,100000000
62,5,7,5,100000000
62,6,5,5,100000000
62,7,5,5,100000000
62,8,8,5,100000000
62,9,7,5,100000000
62,10,7,5,100000000
62,11,6,5,100000000
62,12,6,5,100000000
62,13,4,5,100000000
62,14,5,5,100000000
62,15,5,5,100000000
62,16,4,5,100000000
62,17,4,5,100000000
62,18,4,5,100000000
62,19,4,5,100000000
62,20,4,5,100000000
62,21,4,5,100000000
62,22,3,5,100000000
62,23,3,5,100000000
62,24,3,5,100000000
62,25,3,5,100000000
62,26,3,5,100000000
62,27,3,5,100000000
62,28,2,5,100000000
62,29,2,5,100000000
62,30,3,5,100000000
62,1,60,6,100000000
62,2,19,6,100000000
62,3,14,6,100000000
62,4,10,6,100000000
62,5,8,6,100000000
62,6,12,6,100000000
62,7,11,6,100000000
62,8,9,6,100000000
62,9,9,6,100000000
62,10,7,6,100000000
62,11,46,6,100000000
62,12,8,6,100000000
62,13,6,6,100000000
62,14,7,6,100000000
62,15,6,6,100000000
62,16,5,6,100000000
62,17,6,6,100000000
62,18,5,6,100000000
62,19,5,6,100000000
62,20,5,6,100000000
62,21,5,6,100000000
62,22,4,6,100000000
62,23,4,6,100000000
62,24,4,6,100000000
62,25,4,6,100000000
62,26,4,6,100000000
62,27,4,6,100000000
62,28,4,6,100000000
62,29,4,6,100000000
62,30,4,6,100000000
62,1,56,7,100000000
62,2,14,7,100000000
62,3,9,7,100000000
62,4,7,7,100000000
62,5,6,7,100000000
62,6,5,7,100000000
62,7,4,7,100000000
62,8,4,7,100000000
62,9,4,7,100000000
62,10,3,7,100000000
62,11,3,7,100000000
62,12,3,7,100000000
62,13,2,7,100000000
62,14,2,7,100000000
62,15,2,7,100000000
62,16,2,7,100000000
62,17,2,7,100000000
62,18,2,7,100000000
62,19,2,7,100000000
62,20,2,7,100000000
62,21,2,7,100000000
62,22,60,7,100000000
62,23,12,7,100000000
62,24,12,7,100000000
62,25,13,7,100000000
62,26,13,7,100000000
62,27,13,7,100000000
62,28,2,7,100000000
62,29,2,7,100000000
62,30,2,7,100000000
62,1,38,8,100000000
62,2,24,8,100000000
62,3,9,8,100000000
62,4,7,8,100000000
62,5,5,8,100000000
62,6,5,8,100000000
62,7,4,8,100000000
62,8,3,8,100000000
62,9,4,8,100000000
62,10,3,8,100000000
62,11,3,8,100000000
62,12,3,8,100000000
62,13,2,8,100000000
62,14,2,8,100000000
62,15,2,8,100000000
62,16,2,8,100000000
62,17,2,8,100000000
62,18,2,8,100000000
62,19,2,8,100000000
62,20,2,8,100000000
62,21,2,8,100000000
62,22,2,8,100000000
62,23,2,8,100000000
62,24,2,8,100000000
62,25,2,8,100000000
62,26,1,8,100000000
62,27,2,8,100000000
62,28,2,8,100000000
62,29,3,8,100000000
62,30,3,8,100000000
62,1,37,9,100000000
62,2,29,9,100000000
62,3,10,9,100000000
62,4,7,9,100000000
62,5,6,9,100000000
62,6,5,9,100000000
62,7,4,9,100000000
62,8,3,9,100000000
62,9,4,9,100000000
62,10,3,9,100000000
62,11,3,9,100000000
62,12,3,9,100000000
62,13,2,9,100000000
62,14,2,9,100000000
62,15,2,9,100000000
62,16,2,9,100000000
62,17,2,9,100000000
62,18,2,9,100000000
62,19,2,9,100000000
62,20,2,9,100000000
62,21,2,9,100000000
62,22,1,9,100000000
62,23,30,9,100000000
62,24,2,9,100000000
62,25,2,9,100000000
62,26,2,9,100000000
62,27,2,9,100000000
62,28,2,9,100000000
62,29,2,9,100000000
62,30,2,9,100000000
62,1,38,10,100000000
62,2,13,10,100000000
62,3,9,10,100000000
62,4,6,10,100000000
62,5,5,10,100000000
62,6,5,10,100000000
62,7,4,10,100000000
62,8,3,10,100000000
62,9,3,10,100000000
62,10,3,10,100000000
62,11,2,10,100000000
62,12,2,10,100000000
62,13,2,10,100000000
62,14,2,10,100000000
62,15,2,10,100000000
62,16,1,10,100000000
62,17,1,10,100000000
62,18,2,10,100000000
62,19,2,10,100000000
62,20,2,10,100000000
62,21,2,10,100000000
62,22,1,10,100000000
62,23,1,10,100000000
62,24,1,10,100000000
62,25,1,10,100000000
62,26,1,10,100000000
62,27,1,10,100000000
62,28,1,10,100000000
62,29,1,10,100000000
62,30,1,10,100000000
63,1,66,1,100000000
63,2,27,1,100000000
63,3,12,1,100000000
63,4,9,1,100000000
63,5,7,1,100000000
63,6,7,1,100000000
63,7,5,1,100000000
63,8,4,1,100000000
63,9,4,1,100000000
63,10,4,1,100000000
63,11,4,1,100000000
63,12,4,1,100000000
63,13,3,1,100000000
63,14,3,1,100000000
63,15,3,1,100000000
63,16,2,1,100000000
63,17,2,1,100000000
63,18,2,1,100000000
63,19,2,1,100000000
63,20,2,1,100000000
63,21,2,1,100000000
63,22,2,1,100000000
63,23,2,1,100000000
63,24,2,1,100000000
63,25,2,1,100000000
63,26,2,1,100000000
63,27,2,1,100000000
63,28,2,1,100000000
63,29,2,1,100000000
63,30,2,1,100000000
63,1,42,2,100000000
63,2,13,2,100000000
63,3,9,2,100000000
63,4,7,2,100000000
63,5,6,2,100000000
63,6,5,2,100000000
63,7,4,2,100000000
63,8,3,2,100000000
63,9,3,2,100000000
63,10,3,2,100000000
63,11,3,2,100000000
63,12,2,2,100000000
63,13,2,2,100000000
63,14,2,2,100000000
63,15,2,2,100000000
63,16,2,2,100000000
63,17,2,2,100000000
63,18,2,2,100000000
63,19,2,2,100000000
63,20,34,2,100000000
63,21,2,2,100000000
63,22,1,2,100000000
63,23,1,2,100000000
63,24,1,2,100000000
63,25,2,2,100000000
63,26,1,2,100000000
63,27,1,2,100000000
63,28,2,2,100000000
63,29,1,2,100000000
63,30,1,2,100000000
63,1,48,3,100000000
63,2,19,3,100000000
63,3,13,3,100000000
63,4,9,3,100000000
63,5,7,3,100000000
63,6,12,3,100000000
63,7,10,3,100000000
63,8,8,3,100000000
63,9,7,3,100000000
63,10,7,3,100000000
63,11,6,3,100000000
63,12,6,3,100000000
63,13,5,3,100000000
63,14,5,3,100000000
63,15,5,3,100000000
63,16,4,3,100000000
63,17,5,3,100000000
63,18,5,3,100000000
63,19,5,3,100000000
63,20,4,3,100000000
63,21,5,3,100000000
63,22,3,3,100000000
63,23,3,3,100000000
63,24,4,3,100000000
63,25,3,3,100000000
63,26,3,3,100000000
63,27,3,3,100000000
63,28,3,3,100000000
63,29,3,3,100000000
63,30,3,3,100000000
63,1,53,4,100000000
63,2,13,4,100000000
63,3,9,4,100000000
63,4,7,4,100000000
63,5,6,4,100000000
63,6,5,4,100000000
63,7,4,4,100000000
63,8,3,4,100000000
63,9,3,4,100000000
63,10,3,4,100000000
63,11,3,4,100000000
63,12,3,4,100000000
63,13,2,4,100000000
63,14,2,4,100000000
63,15,2,4,100000000
63,16,2,4,100000000
63,17,2,4,100000000
63,18,2,4,100000000
63,19,2,4,100000000
63,20,2,4,100000000
63,21,2,4,100000000
63,22,1,4,100000000
63,23,1,4,100000000
63,24,1,4,100000000
63,25,1,4,100000000
63,26,1,4,100000000
63,27,1,4,100000000
63,28,1,4,100000000
63,29,1,4,100000000
63,30,1,4,100000000
63,1,46,5,100000000
63,2,17,5,100000000
63,3,12,5,100000000
63,4,9,5,100000000
63,5,8,5,100000000
63,6,6,5,100000000
63,7,6,5,100000000
63,8,4,5,100000000
63,9,4,5,100000000
63,10,4,5,100000000
63,11,3,5,100000000
63,12,3,5,100000000
63,13,2,5,100000000
63,14,2,5,100000000
63,15,2,5,100000000
63,16,2,5,100000000
63,17,2,5,100000000
63,18,2,5,100000000
63,19,2,5,100000000
63,20,2,5,100000000
63,21,2,5,100000000
63,22,1,5,100000000
63,23,1,5,100000000
63,24,1,5,100000000
63,25,1,5,100000000
63,26,1,5,100000000
63,27,1,5,100000000
63,28,1,5,100000000
63,29,1,5,100000000
63,30,1,5,100000000
63,1,55,6,100000000
63,2,19,6,100000000
63,3,13,6,100000000
63,4,9,6,100000000
63,5,8,6,100000000
63,6,7,6,100000000
63,7,6,6,100000000
63,8,5,6,100000000
63,9,5,6,100000000
63,10,4,6,100000000
63,11,4,6,100000000
63,12,4,6,100000000
63,13,3,6,100000000
63,14,3,6,100000000
63,15,3,6,100000000
63,16,3,6,100000000
63,17,3,6,100000000
63,18,3,6,100000000
63,19,3,6,100000000
63,20,3,6,100000000
63,21,3,6,100000000
63,22,2,6,100000000
63,23,2,6,100000000
63,24,2,6,100000000
63,25,2,6,100000000
63,26,2,6,100000000
63,27,2,6,100000000
63,28,2,6,100000000
63,29,2,6,100000000
63,30,2,6,100000000
63,1,63,7,100000000
63,2,30,7,100000000
63,3,18,7,100000000
63,4,13,7,100000000
63,5,10,7,100000000
63,6,8,7,100000000
63,7,8,7,100000000
63,8,6,7,100000000
63,9,6,7,100000000
63,10,6,7,100000000
63,11,5,7,100000000
63,12,4,7,100000000
63,13,4,7,100000000
63,14,4,7,100000000
63,15,4,7,100000000
63,16,3,7,100000000
63,17,3,7,100000000
63,18,3,7,100000000
63,19,3,7,100000000
63,20,3,7,100000000
63,21,3,7,100000000
63,22,2,7,100000000
63,23,2,7,100000000
63,24,3,7,100000000
63,25,2,7,100000000
63,26,2,7,100000000
63,27,2,7,100000000
63,28,3,7,100000000
63,29,3,7,100000000
63,30,2,7,100000000
63,1,65,8,100000000
63,2,22,8,100000000
63,3,21,8,100000000
63,4,12,8,100000000
63,5,8,8,100000000
63,6,7,8,100000000
63,7,6,8,100000000
63,8,5,8,100000000
63,9,5,8,100000000
63,10,4,8,100000000
63,11,4,8,100000000
63,12,4,8,100000000
63,13,3,8,100000000
63,14,3,8,100000000
63,15,3,8,100000000
63,16,3,8,100000000
63,17,2,8,100000000
63,18,2,8,100000000
63,19,2,8,100000000
63,20,2,8,100000000
63,21,3,8,100000000
63,22,2,8,100000000
63,23,2,8,100000000
63,24,2,8,100000000
63,25,2,8,100000000
63,26,2,8,100000000
63,27,2,8,100000000
63,28,2,8,100000000
63,29,3,8,100000000
63,30,3,8,100000000
63,1,89,9,100000000
63,2,21,9,100000000
63,3,19,9,100000000
63,4,10,9,100000000
63,5,8,9,100000000
63,6,6,9,100000000
63,7,6,9,100000000
63,8,5,9,100000000
63,9,5,9,100000000
63,10,4,9,100000000
63,11,4,9,100000000
63,12,4,9,100000000
63,13,4,9,100000000
63,14,5,9,100000000
63,15,4,9,100000000
63,16,2,9,100000000
63,17,3,9,100000000
63,18,4,9,100000000
63,19,4,9,100000000
63,20,3,9,100000000
63,21,2,9,100000000
63,22,2,9,100000000
63,23,3,9,100000000
63,24,3,9,100000000
63,25,2,9,100000000
63,26,2,9,100000000
63,27,3,9,100000000
63,28,3,9,100000000
63,29,2,9,100000000
63,30,2,9,100000000
63,1,44,10,100000000
63,2,16,10,100000000
63,3,13,10,100000000
63,4,9,10,100000000
63,5,8,10,100000000
63,6,7,10,100000000
63,7,6,10,100000000
63,8,5,10,100000000
63,9,5,10,100000000
63,10,5,10,100000000
63,11,4,10,100000000
63,12,4,10,100000000
63,13,3,10,100000000
63,14,3,10,100000000
63,15,4,10,100000000
63,16,3,10,100000000
63,17,3,10,100000000
63,18,3,10,100000000
63,19,3,10,100000000
63,20,3,10,100000000
63,21,3,10,100000000
63,22,2,10,100000000
63,23,2,10,100000000
63,24,2,10,100000000
63,25,2,10,100000000
63,26,2,10,100000000
63,27,2,10,100000000
63,28,2,10,100000000
63,29,2,10,100000000
63,30,2,10,100000000
64,1,61,1,100000000
64,2,18,1,100000000
64,3,12,1,100000000
64,4,9,1,100000000
64,5,7,1,100000000
64,6,6,1,100000000
64,7,6,1,100000000
64,8,5,1,100000000
64,9,5,1,100000000
64,10,4,1,100000000
64,11,3,1,100000000
64,12,3,1,100000000
64,13,3,1,100000000
64,14,3,1,100000000
64,15,3,1,100000000
64,16,2,1,100000000
64,17,2,1,100000000
64,18,2,1,100000000
64,19,2,1,100000000
64,20,2,1,100000000
64,21,2,1,100000000
64,22,2,1,100000000
64,23,2,1,100000000
64,24,2,1,100000000
64,25,2,1,100000000
64,26,2,1,100000000
64,27,2,1,100000000
64,28,2,1,100000000
64,29,2,1,100000000
64,30,2,1,100000000
64,1,72,2,100000000
64,2,18,2,100000000
64,3,12,2,100000000
64,4,10,2,100000000
64,5,8,2,100000000
64,6,7,2,100000000
64,7,7,2,100000000
64,8,6,2,100000000
64,9,6,2,100000000
64,10,5,2,100000000
64,11,5,2,100000000
64,12,5,2,100000000
64,13,4,2,100000000
64,14,4,2,100000000
64,15,4,2,100000000
64,16,3,2,100000000
64,17,4,2,100000000
64,18,4,2,100000000
64,19,4,2,100000000
64,20,4,2,100000000
64,21,4,2,100000000
64,22,3,2,100000000
64,23,3,2,100000000
64,24,3,2,100000000
64,25,3,2,100000000
64,26,3,2,100000000
64,27,3,2,100000000
64,28,2,2,100000000
64,29,3,2,100000000
64,30,3,2,100000000
64,1,60,3,100000000
64,2,19,3,100000000
64,3,13,3,100000000
64,4,10,3,100000000
64,5,8,3,100000000
64,6,7,3,100000000
64,7,6,3,100000000
64,8,5,3,100000000
64,9,5,3,100000000
64,10,5,3,100000000
64,11,4,3,100000000
64,12,4,3,100000000
64,13,3,3,100000000
64,14,3,3,100000000
64,15,3,3,100000000
64,16,2,3,100000000
64,17,2,3,100000000
64,18,3,3,100000000
64,19,3,3,100000000
64,20,3,3,100000000
64,21,11,3,100000000
64,22,2,3,100000000
64,23,2,3,100000000
64,24,2,3,100000000
64,25,2,3,100000000
64,26,2,3,100000000
64,27,2,3,100000000
64,28,2,3,100000000
64,29,2,3,100000000
64,30,2,3,100000000
64,1,38,4,100000000
64,2,13,4,100000000
64,3,9,4,100000000
64,4,7,4,100000000
64,5,6,4,100000000
64,6,5,4,100000000
64,7,4,4,100000000
64,8,4,4,100000000
64,9,4,4,100000000
64,10,3,4,100000000
64,11,3,4,100000000
64,12,3,4,100000000
64,13,2,4,100000000
64,14,2,4,100000000
64,15,2,4,100000000
64,16,2,4,100000000
64,17,2,4,100000000
64,18,2,4,100000000
64,19,2,4,100000000
64,20,2,4,100000000
64,21,2,4,100000000
64,22,1,4,100000000
64,23,1,4,100000000
64,24,1,4,100000000
64,25,1,4,100000000
64,26,1,4,100000000
64,27,1,4,100000000
64,28,1,4,100000000
64,29,1,4,100000000
64,30,1,4,100000000
64,1,36,5,100000000
64,2,13,5,100000000
64,3,9,5,100000000
64,4,7,5,100000000
64,5,5,5,100000000
64,6,5,5,100000000
64,7,4,5,100000000
64,8,4,5,100000000
64,9,3,5,100000000
64,10,3,5,100000000
64,11,2,5,100000000
64,12,3,5,100000000
64,13,2,5,100000000
64,14,2,5,100000000
64,15,2,5,100000000
64,16,2,5,100000000
64,17,2,5,100000000
64,18,2,5,100000000
64,19,2,5,100000000
64,20,2,5,100000000
64,21,2,5,100000000
64,22,1,5,100000000
64,23,1,5,100000000
64,24,1,5,100000000
64,25,1,5,100000000
64,26,1,5,100000000
64,27,2,5,100000000
64,28,1,5,100000000
64,29,2,5,100000000
64,30,1,5,100000000
64,1,42,6,100000000
64,2,13,6,100000000
64,3,9,6,100000000
64,4,7,6,100000000
64,5,6,6,100000000
64,6,8,6,100000000
64,7,8,6,100000000
64,8,5,6,100000000
64,9,5,6,100000000
64,10,3,6,100000000
64,11,3,6,100000000
64,12,3,6,100000000
64,13,2,6,100000000
64,14,2,6,100000000
64,15,2,6,100000000
64,16,2,6,100000000
64,17,2,6,100000000
64,18,2,6,100000000
64,19,2,6,100000000
64,20,2,6,100000000
64,21,2,6,100000000
64,22,41,6,100000000
64,23,3,6,100000000
64,24,3,6,100000000
64,25,3,6,100000000
64,26,3,6,100000000
64,27,3,6,100000000
64,28,3,6,100000000
64,29,3,6,100000000
64,30,3,6,100000000
64,1,57,7,100000000
64,2,25,7,100000000
64,3,18,7,100000000
64,4,14,7,100000000
64,5,12,7,100000000
64,6,11,7,100000000
64,7,10,7,100000000
64,8,8,7,100000000
64,9,8,7,100000000
64,10,8,7,100000000
64,11,7,7,100000000
64,12,7,7,100000000
64,13,6,7,100000000
64,14,6,7,100000000
64,15,6,7,100000000
64,16,5,7,100000000
64,17,5,7,100000000
64,18,5,7,100000000
64,19,5,7,100000000
64,20,5,7,100000000
64,21,5,7,100000000
64,22,4,7,100000000
64,23,4,7,100000000
64,24,4,7,100000000
64,25,4,7,100000000
64,26,4,7,100000000
64,27,4,7,100000000
64,28,4,7,100000000
64,29,4,7,100000000
64,30,4,7,100000000
64,1,38,8,100000000
64,2,24,8,100000000
64,3,9,8,100000000
64,4,7,8,100000000
64,5,6,8,100000000
64,6,5,8,100000000
64,7,4,8,100000000
64,8,3,8,100000000
64,9,4,8,100000000
64,10,3,8,100000000
64,11,3,8,100000000
64,12,3,8,100000000
64,13,2,8,100000000
64,14,2,8,100000000
64,15,2,8,100000000
64,16,2,8,100000000
64,17,2,8,100000000
64,18,2,8,100000000
64,19,2,8,100000000
64,20,2,8,100000000
64,21,2,8,100000000
64,22,1,8,100000000
64,23,1,8,100000000
64,24,1,8,100000000
64,25,1,8,100000000
64,26,1,8,100000000
